image,label
Augmented Data/augmented_4469.jpg,Cup
Augmented Data/augmented_4470.jpg,Cup
Augmented Data/augmented_4471.jpg,Cup
Augmented Data/augmented_4472.jpg,Cup
Augmented Data/augmented_4473.jpg,Cup
Augmented Data/augmented_4474.jpg,Cup
Augmented Data/augmented_4475.jpg,Cup
Augmented Data/augmented_4476.jpg,Cup
Augmented Data/augmented_4477.jpg,Cup
Augmented Data/augmented_4478.jpg,Cup
Augmented Data/augmented_4479.jpg,Cup
Augmented Data/augmented_4480.jpg,Cup
Augmented Data/augmented_4481.jpg,Cup
Augmented Data/augmented_4482.jpg,Cup
Augmented Data/augmented_4483.jpg,Cup
Augmented Data/augmented_4484.jpg,Cup
Augmented Data/augmented_4485.jpg,Cup
Augmented Data/augmented_4486.jpg,Cup
Augmented Data/augmented_4487.jpg,Cup
Augmented Data/augmented_4488.jpg,Cup
Augmented Data/augmented_4489.jpg,Cup
Augmented Data/augmented_4490.jpg,Cup
Augmented Data/augmented_4491.jpg,Cup
Augmented Data/augmented_4492.jpg,Cup
Augmented Data/augmented_4493.jpg,Cup
Augmented Data/augmented_4494.jpg,Cup
Augmented Data/augmented_4495.jpg,Cup
Augmented Data/augmented_4496.jpg,Cup
Augmented Data/augmented_4497.jpg,Cup
Augmented Data/augmented_4498.jpg,Cup
Augmented Data/augmented_4499.jpg,Cup
Augmented Data/augmented_4500.jpg,Cup
Augmented Data/augmented_4501.jpg,Cup
Augmented Data/augmented_4502.jpg,Cup
Augmented Data/augmented_4503.jpg,Cup
Augmented Data/augmented_4504.jpg,Cup
Augmented Data/augmented_4505.jpg,Cup
Augmented Data/augmented_4506.jpg,Cup
Augmented Data/augmented_4507.jpg,Cup
Augmented Data/augmented_4508.jpg,Cup
Augmented Data/augmented_4509.jpg,Cup
Augmented Data/augmented_4510.jpg,Cup
Augmented Data/augmented_4511.jpg,Cup
Augmented Data/augmented_4512.jpg,Cup
Augmented Data/augmented_4513.jpg,Cup
Augmented Data/augmented_4514.jpg,Cup
Augmented Data/augmented_4515.jpg,Cup
Augmented Data/augmented_4516.jpg,Cup
Augmented Data/augmented_4517.jpg,Cup
Augmented Data/augmented_4518.jpg,Cup
Augmented Data/augmented_4519.jpg,Cup
Augmented Data/augmented_4520.jpg,Cup
Augmented Data/augmented_4521.jpg,Cup
Augmented Data/augmented_4522.jpg,Cup
Augmented Data/augmented_4523.jpg,Cup
Augmented Data/augmented_4524.jpg,Cup
Augmented Data/augmented_4525.jpg,Cup
Augmented Data/augmented_4526.jpg,Cup
Augmented Data/augmented_4527.jpg,Cup
Augmented Data/augmented_4528.jpg,Cup
Augmented Data/augmented_4529.jpg,Cup
Augmented Data/augmented_4530.jpg,Cup
Augmented Data/augmented_4531.jpg,Cup
Augmented Data/augmented_4532.jpg,Cup
Augmented Data/augmented_4533.jpg,Cup
Augmented Data/augmented_4534.jpg,Cup
Augmented Data/augmented_4535.jpg,Cup
Augmented Data/augmented_4536.jpg,Cup
Augmented Data/augmented_4537.jpg,Cup
Augmented Data/augmented_4538.jpg,Cup
Augmented Data/augmented_4539.jpg,Cup
Augmented Data/augmented_4540.jpg,Cup
Augmented Data/augmented_4541.jpg,Cup
Augmented Data/augmented_4542.jpg,Cup
Augmented Data/augmented_4543.jpg,Cup
Augmented Data/augmented_4544.jpg,Cup
Augmented Data/augmented_4545.jpg,Cup
Augmented Data/augmented_4546.jpg,Cup
Augmented Data/augmented_4547.jpg,Cup
Augmented Data/augmented_4548.jpg,Cup
Augmented Data/augmented_4549.jpg,Cup
Augmented Data/augmented_4550.jpg,Cup
Augmented Data/augmented_4551.jpg,Cup
Augmented Data/augmented_4552.jpg,Cup
Augmented Data/augmented_4553.jpg,Cup
Augmented Data/augmented_4554.jpg,Cup
Augmented Data/augmented_4555.jpg,Cup
Augmented Data/augmented_4556.jpg,Cup
Augmented Data/augmented_4557.jpg,Cup
Augmented Data/augmented_4558.jpg,Cup
Augmented Data/augmented_4559.jpg,Cup
Augmented Data/augmented_4560.jpg,Cup
Augmented Data/augmented_4561.jpg,Cup
Augmented Data/augmented_4562.jpg,Cup
Augmented Data/augmented_4563.jpg,Cup
Augmented Data/augmented_4564.jpg,Cup
Augmented Data/augmented_4565.jpg,Cup
Augmented Data/augmented_4566.jpg,Cup
Augmented Data/augmented_4567.jpg,Cup
Augmented Data/augmented_4568.jpg,Cup
Augmented Data/augmented_4569.jpg,Cup
Augmented Data/augmented_4570.jpg,Cup
Augmented Data/augmented_4571.jpg,Cup
Augmented Data/augmented_4572.jpg,Cup
Augmented Data/augmented_4573.jpg,Cup
Augmented Data/augmented_4574.jpg,Cup
Augmented Data/augmented_4575.jpg,Cup
Augmented Data/augmented_4576.jpg,Cup
Augmented Data/augmented_4577.jpg,Cup
Augmented Data/augmented_4578.jpg,Cup
Augmented Data/augmented_4579.jpg,Cup
Augmented Data/augmented_4580.jpg,Cup
Augmented Data/augmented_4581.jpg,Cup
Augmented Data/augmented_4582.jpg,Cup
Augmented Data/augmented_4583.jpg,Cup
Augmented Data/augmented_4584.jpg,Cup
Augmented Data/augmented_4585.jpg,Cup
Augmented Data/augmented_4586.jpg,Cup
Augmented Data/augmented_4587.jpg,Cup
Augmented Data/augmented_4588.jpg,Cup
Augmented Data/augmented_4589.jpg,Cup
Augmented Data/augmented_4590.jpg,Cup
Augmented Data/augmented_4591.jpg,Cup
Augmented Data/augmented_4592.jpg,Cup
Augmented Data/augmented_4593.jpg,Cup
Augmented Data/augmented_4594.jpg,Cup
Augmented Data/augmented_4595.jpg,Cup
Augmented Data/augmented_4596.jpg,Cup
Augmented Data/augmented_4597.jpg,Cup
Augmented Data/augmented_4598.jpg,Cup
Augmented Data/augmented_4599.jpg,Cup
Augmented Data/augmented_4600.jpg,Cup
Augmented Data/augmented_4601.jpg,Cup
Augmented Data/augmented_4602.jpg,Cup
Augmented Data/augmented_4603.jpg,Cup
Augmented Data/augmented_4604.jpg,Cup
Augmented Data/augmented_4605.jpg,Cup
Augmented Data/augmented_4606.jpg,Cup
Augmented Data/augmented_4607.jpg,Cup
Augmented Data/augmented_4608.jpg,Cup
Augmented Data/augmented_4609.jpg,Cup
Augmented Data/augmented_4610.jpg,Cup
Augmented Data/augmented_4611.jpg,Cup
Augmented Data/augmented_4612.jpg,Cup
Augmented Data/augmented_4613.jpg,Cup
Augmented Data/augmented_4614.jpg,Cup
Augmented Data/augmented_4615.jpg,Cup
Augmented Data/augmented_4616.jpg,Cup
Augmented Data/augmented_4617.jpg,Cup
Augmented Data/augmented_4618.jpg,Cup
Augmented Data/augmented_4619.jpg,Cup
Augmented Data/augmented_4620.jpg,Cup
Augmented Data/augmented_4621.jpg,Cup
Augmented Data/augmented_4622.jpg,Cup
Augmented Data/augmented_4623.jpg,Cup
Augmented Data/augmented_4624.jpg,Cup
Augmented Data/augmented_4625.jpg,Cup
Augmented Data/augmented_4626.jpg,Cup
Augmented Data/augmented_4627.jpg,Cup
Augmented Data/augmented_4628.jpg,Cup
Augmented Data/augmented_4629.jpg,Cup
Augmented Data/augmented_4630.jpg,Cup
Augmented Data/augmented_4631.jpg,Cup
Augmented Data/augmented_4632.jpg,Cup
Augmented Data/augmented_4633.jpg,Cup
Augmented Data/augmented_4634.jpg,Cup
Augmented Data/augmented_4635.jpg,Cup
Augmented Data/augmented_4636.jpg,Cup
Augmented Data/augmented_4637.jpg,Cup
Augmented Data/augmented_4638.jpg,Cup
Augmented Data/augmented_4639.jpg,Cup
Augmented Data/augmented_4640.jpg,Cup
Augmented Data/augmented_4641.jpg,Cup
Augmented Data/augmented_4642.jpg,Cup
Augmented Data/augmented_4643.jpg,Cup
Augmented Data/augmented_4644.jpg,Cup
Augmented Data/augmented_4645.jpg,Cup
Augmented Data/augmented_4646.jpg,Cup
Augmented Data/augmented_4647.jpg,Cup
Augmented Data/augmented_4648.jpg,Cup
Augmented Data/augmented_4649.jpg,Cup
Augmented Data/augmented_4650.jpg,Cup
Augmented Data/augmented_4651.jpg,Cup
Augmented Data/augmented_4652.jpg,Cup
Augmented Data/augmented_4653.jpg,Cup
Augmented Data/augmented_4654.jpg,Cup
Augmented Data/augmented_4655.jpg,Cup
Augmented Data/augmented_4656.jpg,Cup
Augmented Data/augmented_4657.jpg,Cup
Augmented Data/augmented_4658.jpg,Cup
Augmented Data/augmented_4659.jpg,Cup
Augmented Data/augmented_4660.jpg,Cup
Augmented Data/augmented_4661.jpg,Cup
Augmented Data/augmented_4662.jpg,Cup
Augmented Data/augmented_4663.jpg,Cup
Augmented Data/augmented_4664.jpg,Cup
Augmented Data/augmented_4665.jpg,Cup
Augmented Data/augmented_4666.jpg,Cup
Augmented Data/augmented_4667.jpg,Cup
Augmented Data/augmented_4668.jpg,Cup
Augmented Data/augmented_4669.jpg,Cup
Augmented Data/augmented_4670.jpg,Cup
Augmented Data/augmented_4671.jpg,Cup
Augmented Data/augmented_4672.jpg,Cup
Augmented Data/augmented_4673.jpg,Cup
Augmented Data/augmented_4674.jpg,Cup
Augmented Data/augmented_4675.jpg,Cup
Augmented Data/augmented_4676.jpg,Cup
Augmented Data/augmented_4677.jpg,Cup
Augmented Data/augmented_4678.jpg,Cup
Augmented Data/augmented_4679.jpg,Cup
Augmented Data/augmented_4680.jpg,Cup
Augmented Data/augmented_4681.jpg,Cup
Augmented Data/augmented_4682.jpg,Cup
Augmented Data/augmented_4683.jpg,Cup
Augmented Data/augmented_4684.jpg,Cup
Augmented Data/augmented_4685.jpg,Cup
Augmented Data/augmented_4686.jpg,Cup
Augmented Data/augmented_4687.jpg,Cup
Augmented Data/augmented_4688.jpg,Cup
Augmented Data/augmented_4689.jpg,Cup
Augmented Data/augmented_4690.jpg,Cup
Augmented Data/augmented_4691.jpg,Cup
Augmented Data/augmented_4692.jpg,Cup
Augmented Data/augmented_4693.jpg,Cup
Augmented Data/augmented_4694.jpg,Cup
Augmented Data/augmented_4695.jpg,Cup
Augmented Data/augmented_4696.jpg,Cup
Augmented Data/augmented_4697.jpg,Cup
Augmented Data/augmented_4698.jpg,Cup
Augmented Data/augmented_4699.jpg,Cup
Augmented Data/augmented_4700.jpg,Cup
Augmented Data/augmented_4701.jpg,Cup
Augmented Data/augmented_4702.jpg,Cup
Augmented Data/augmented_4703.jpg,Cup
Augmented Data/augmented_4704.jpg,Cup
Augmented Data/augmented_4705.jpg,Cup
Augmented Data/augmented_4706.jpg,Cup
Augmented Data/augmented_4707.jpg,Cup
Augmented Data/augmented_4708.jpg,Cup
Augmented Data/augmented_4709.jpg,Cup
Augmented Data/augmented_4710.jpg,Cup
Augmented Data/augmented_4711.jpg,Cup
Augmented Data/augmented_4712.jpg,Cup
Augmented Data/augmented_4713.jpg,Cup
Augmented Data/augmented_4714.jpg,Cup
Augmented Data/augmented_4715.jpg,Cup
Augmented Data/augmented_4716.jpg,Cup
Augmented Data/augmented_4717.jpg,Cup
Augmented Data/augmented_4718.jpg,Cup
Augmented Data/augmented_4719.jpg,Cup
Augmented Data/augmented_4720.jpg,Cup
Augmented Data/augmented_4721.jpg,Cup
Augmented Data/augmented_4722.jpg,Cup
Augmented Data/augmented_4723.jpg,Cup
Augmented Data/augmented_4724.jpg,Cup
Augmented Data/augmented_4725.jpg,Cup
Augmented Data/augmented_4726.jpg,Cup
Augmented Data/augmented_4727.jpg,Cup
Augmented Data/augmented_4728.jpg,Cup
Augmented Data/augmented_4729.jpg,Cup
Augmented Data/augmented_4730.jpg,Cup
Augmented Data/augmented_4731.jpg,Cup
Augmented Data/augmented_4732.jpg,Cup
Augmented Data/augmented_4733.jpg,Cup
Augmented Data/augmented_4734.jpg,Cup
Augmented Data/augmented_4735.jpg,Cup
Augmented Data/augmented_4736.jpg,Cup
Augmented Data/augmented_4737.jpg,Cup
Augmented Data/augmented_4738.jpg,Cup
Augmented Data/augmented_4739.jpg,Cup
Augmented Data/augmented_4740.jpg,Cup
Augmented Data/augmented_4741.jpg,Cup
Augmented Data/augmented_4742.jpg,Cup
Augmented Data/augmented_4743.jpg,Cup
Augmented Data/augmented_4744.jpg,Cup
Augmented Data/augmented_4745.jpg,Cup
Augmented Data/augmented_4746.jpg,Cup
Augmented Data/augmented_4747.jpg,Cup
Augmented Data/augmented_4748.jpg,Cup
Augmented Data/augmented_4749.jpg,Cup
Augmented Data/augmented_4750.jpg,Cup
Augmented Data/augmented_4751.jpg,Cup
Augmented Data/augmented_4752.jpg,Cup
Augmented Data/augmented_4753.jpg,Cup
Augmented Data/augmented_4754.jpg,Cup
Augmented Data/augmented_4755.jpg,Cup
Augmented Data/augmented_4756.jpg,Cup
Augmented Data/augmented_4757.jpg,Cup
Augmented Data/augmented_4758.jpg,Cup
Augmented Data/augmented_4759.jpg,Cup
Augmented Data/augmented_4760.jpg,Cup
Augmented Data/augmented_4761.jpg,Cup
Augmented Data/augmented_4762.jpg,Cup
Augmented Data/augmented_4763.jpg,Cup
Augmented Data/augmented_4764.jpg,Cup
Augmented Data/augmented_4765.jpg,Cup
Augmented Data/augmented_4766.jpg,Cup
Augmented Data/augmented_4767.jpg,Cup
Augmented Data/augmented_4768.jpg,Cup
Augmented Data/augmented_4769.jpg,Cup
Augmented Data/augmented_4770.jpg,Cup
Augmented Data/augmented_4771.jpg,Cup
Augmented Data/augmented_4772.jpg,Cup
Augmented Data/augmented_4773.jpg,Cup
Augmented Data/augmented_4774.jpg,Cup
Augmented Data/augmented_4775.jpg,Cup
Augmented Data/augmented_4776.jpg,Cup
Augmented Data/augmented_4777.jpg,Cup
Augmented Data/augmented_4778.jpg,Cup
Augmented Data/augmented_4779.jpg,Cup
Augmented Data/augmented_4780.jpg,Cup
Augmented Data/augmented_4781.jpg,Cup
Augmented Data/augmented_4782.jpg,Cup
Augmented Data/augmented_4783.jpg,Cup
Augmented Data/augmented_4784.jpg,Cup
Augmented Data/augmented_4785.jpg,Cup
Augmented Data/augmented_4786.jpg,Cup
Augmented Data/augmented_4787.jpg,Cup
Augmented Data/augmented_4788.jpg,Cup
Augmented Data/augmented_4789.jpg,Cup
Augmented Data/augmented_4790.jpg,Cup
Augmented Data/augmented_4791.jpg,Cup
Augmented Data/augmented_4792.jpg,Cup
Augmented Data/augmented_4793.jpg,Cup
Augmented Data/augmented_4794.jpg,Cup
Augmented Data/augmented_4795.jpg,Cup
Augmented Data/augmented_4796.jpg,Cup
Augmented Data/augmented_4797.jpg,Cup
Augmented Data/augmented_4798.jpg,Cup
Augmented Data/augmented_4799.jpg,Cup
Augmented Data/augmented_4800.jpg,Cup
Augmented Data/augmented_4801.jpg,Cup
Augmented Data/augmented_4802.jpg,Cup
Augmented Data/augmented_4803.jpg,Cup
Augmented Data/augmented_4804.jpg,Cup
Augmented Data/augmented_4805.jpg,Cup
Augmented Data/augmented_4806.jpg,Cup
Augmented Data/augmented_4807.jpg,Cup
Augmented Data/augmented_4808.jpg,Cup
Augmented Data/augmented_4809.jpg,Cup
Augmented Data/augmented_4810.jpg,Cup
Augmented Data/augmented_4811.jpg,Cup
Augmented Data/augmented_4812.jpg,Cup
Augmented Data/augmented_4813.jpg,Cup
Augmented Data/augmented_4814.jpg,Cup
Augmented Data/augmented_4815.jpg,Cup
Augmented Data/augmented_4816.jpg,Cup
Augmented Data/augmented_4817.jpg,Cup
Augmented Data/augmented_4818.jpg,Cup
Augmented Data/augmented_4819.jpg,Cup
Augmented Data/augmented_4820.jpg,Cup
Augmented Data/augmented_4821.jpg,Cup
Augmented Data/augmented_4822.jpg,Cup
Augmented Data/augmented_4823.jpg,Cup
Augmented Data/augmented_4824.jpg,Cup
Augmented Data/augmented_4825.jpg,Cup
Augmented Data/augmented_4826.jpg,Cup
Augmented Data/augmented_4827.jpg,Cup
Augmented Data/augmented_4828.jpg,Cup
Augmented Data/augmented_4829.jpg,Cup
Augmented Data/augmented_4830.jpg,Cup
Augmented Data/augmented_4831.jpg,Cup
Augmented Data/augmented_4832.jpg,Cup
Augmented Data/augmented_4833.jpg,Cup
Augmented Data/augmented_4834.jpg,Cup
Augmented Data/augmented_4835.jpg,Cup
Augmented Data/augmented_4836.jpg,Cup
Augmented Data/augmented_4837.jpg,Cup
Augmented Data/augmented_4838.jpg,Cup
Augmented Data/augmented_4839.jpg,Cup
Augmented Data/augmented_4840.jpg,Cup
Augmented Data/augmented_4841.jpg,Cup
Augmented Data/augmented_4842.jpg,Cup
Augmented Data/augmented_4843.jpg,Cup
Augmented Data/augmented_4844.jpg,Cup
Augmented Data/augmented_4845.jpg,Cup
Augmented Data/augmented_4846.jpg,Cup
Augmented Data/augmented_4847.jpg,Cup
Augmented Data/augmented_4848.jpg,Cup
Augmented Data/augmented_4849.jpg,Cup
Augmented Data/augmented_4850.jpg,Cup
Augmented Data/augmented_4851.jpg,Cup
Augmented Data/augmented_4852.jpg,Cup
Augmented Data/augmented_4853.jpg,Cup
Augmented Data/augmented_4854.jpg,Cup
Augmented Data/augmented_4855.jpg,Cup
Augmented Data/augmented_4856.jpg,Cup
Augmented Data/augmented_4857.jpg,Cup
Augmented Data/augmented_4858.jpg,Cup
Augmented Data/augmented_4859.jpg,Cup
Augmented Data/augmented_4860.jpg,Cup
Augmented Data/augmented_4861.jpg,Cup
Augmented Data/augmented_4862.jpg,Cup
Augmented Data/augmented_4863.jpg,Cup
Augmented Data/augmented_4864.jpg,Cup
Augmented Data/augmented_4865.jpg,Cup
Augmented Data/augmented_4866.jpg,Cup
Augmented Data/augmented_4867.jpg,Cup
Augmented Data/augmented_4868.jpg,Cup
Augmented Data/augmented_4869.jpg,Cup
Augmented Data/augmented_4870.jpg,Cup
Augmented Data/augmented_4871.jpg,Cup
Augmented Data/augmented_4872.jpg,Cup
Augmented Data/augmented_4873.jpg,Cup
Augmented Data/augmented_4874.jpg,Cup
Augmented Data/augmented_4875.jpg,Cup
Augmented Data/augmented_4876.jpg,Cup
Augmented Data/augmented_4877.jpg,Cup
Augmented Data/augmented_4878.jpg,Cup
Augmented Data/augmented_4879.jpg,Cup
Augmented Data/augmented_4880.jpg,Cup
Augmented Data/augmented_4881.jpg,Cup
Augmented Data/augmented_4882.jpg,Cup
Augmented Data/augmented_4883.jpg,Cup
Augmented Data/augmented_4884.jpg,Cup
Augmented Data/augmented_4885.jpg,Cup
Augmented Data/augmented_4886.jpg,Cup
Augmented Data/augmented_4887.jpg,Cup
Augmented Data/augmented_4888.jpg,Cup
Augmented Data/augmented_4889.jpg,Cup
Augmented Data/augmented_4890.jpg,Cup
Augmented Data/augmented_4891.jpg,Cup
Augmented Data/augmented_4892.jpg,Cup
Augmented Data/augmented_4893.jpg,Cup
Augmented Data/augmented_4894.jpg,Cup
Augmented Data/augmented_4895.jpg,Cup
Augmented Data/augmented_4896.jpg,Cup
Augmented Data/augmented_4897.jpg,Cup
Augmented Data/augmented_4898.jpg,Cup
Augmented Data/augmented_4899.jpg,Cup
Augmented Data/augmented_4900.jpg,Cup
Augmented Data/augmented_4901.jpg,Cup
Augmented Data/augmented_4902.jpg,Cup
Augmented Data/augmented_4903.jpg,Cup
Augmented Data/augmented_4904.jpg,Cup
Augmented Data/augmented_4905.jpg,Cup
Augmented Data/augmented_4906.jpg,Cup
Augmented Data/augmented_4907.jpg,Cup
Augmented Data/augmented_4908.jpg,Cup
Augmented Data/augmented_4909.jpg,Cup
Augmented Data/augmented_4910.jpg,Cup
Augmented Data/augmented_4911.jpg,Cup
Augmented Data/augmented_4912.jpg,Cup
Augmented Data/augmented_4913.jpg,Cup
Augmented Data/augmented_4914.jpg,Cup
Augmented Data/augmented_4915.jpg,Cup
Augmented Data/augmented_4916.jpg,Cup
Augmented Data/augmented_4917.jpg,Cup
Augmented Data/augmented_4918.jpg,Cup
Augmented Data/augmented_4919.jpg,Cup
Augmented Data/augmented_4920.jpg,Cup
Augmented Data/augmented_4921.jpg,Cup
Augmented Data/augmented_4922.jpg,Cup
Augmented Data/augmented_4923.jpg,Cup
Augmented Data/augmented_4924.jpg,Cup
Augmented Data/augmented_4925.jpg,Cup
Augmented Data/augmented_4926.jpg,Cup
Augmented Data/augmented_4927.jpg,Cup
Augmented Data/augmented_4928.jpg,Cup
Augmented Data/augmented_4929.jpg,Cup
Augmented Data/augmented_4930.jpg,Cup
Augmented Data/augmented_4931.jpg,Cup
Augmented Data/augmented_4932.jpg,Cup
Augmented Data/augmented_4933.jpg,Cup
Augmented Data/augmented_4934.jpg,Cup
Augmented Data/augmented_4935.jpg,Cup
Augmented Data/augmented_4936.jpg,Cup
Augmented Data/augmented_4937.jpg,Cup
Augmented Data/augmented_4938.jpg,Cup
Augmented Data/augmented_4939.jpg,Cup
Augmented Data/augmented_4940.jpg,Cup
Augmented Data/augmented_4941.jpg,Cup
Augmented Data/augmented_4942.jpg,Cup
Augmented Data/augmented_4943.jpg,Cup
Augmented Data/augmented_4944.jpg,Cup
Augmented Data/augmented_4945.jpg,Dog
Augmented Data/augmented_4946.jpg,Dog
Augmented Data/augmented_4947.jpg,Dog
Augmented Data/augmented_4948.jpg,Dog
Augmented Data/augmented_4949.jpg,Dog
Augmented Data/augmented_4950.jpg,Dog
Augmented Data/augmented_4951.jpg,Dog
Augmented Data/augmented_4952.jpg,Dog
Augmented Data/augmented_4953.jpg,Dog
Augmented Data/augmented_4954.jpg,Dog
Augmented Data/augmented_4955.jpg,Dog
Augmented Data/augmented_4956.jpg,Dog
Augmented Data/augmented_4957.jpg,Dog
Augmented Data/augmented_4958.jpg,Dog
Augmented Data/augmented_4959.jpg,Dog
Augmented Data/augmented_4960.jpg,Dog
Augmented Data/augmented_4961.jpg,Dog
Augmented Data/augmented_4962.jpg,Dog
Augmented Data/augmented_4963.jpg,Dog
Augmented Data/augmented_4964.jpg,Dog
Augmented Data/augmented_4965.jpg,Dog
Augmented Data/augmented_4966.jpg,Dog
Augmented Data/augmented_4967.jpg,Dog
Augmented Data/augmented_4968.jpg,Dog
Augmented Data/augmented_4969.jpg,Dog
Augmented Data/augmented_4970.jpg,Dog
Augmented Data/augmented_4971.jpg,Dog
Augmented Data/augmented_4972.jpg,Dog
Augmented Data/augmented_4973.jpg,Dog
Augmented Data/augmented_4974.jpg,Dog
Augmented Data/augmented_4975.jpg,Dog
Augmented Data/augmented_4976.jpg,Dog
Augmented Data/augmented_4977.jpg,Dog
Augmented Data/augmented_4978.jpg,Dog
Augmented Data/augmented_4979.jpg,Dog
Augmented Data/augmented_4980.jpg,Dog
Augmented Data/augmented_4981.jpg,Dog
Augmented Data/augmented_4982.jpg,Dog
Augmented Data/augmented_4983.jpg,Dog
Augmented Data/augmented_4984.jpg,Dog
Augmented Data/augmented_4985.jpg,Dog
